largo_rectangulo,Intento,puntos,lecturas,arbol
0.025000,37,31285,4876,arboles/arbol_europa_nrstX_24.bin
0.025000,38,0,1,arboles/arbol_europa_nrstX_24.bin
0.025000,39,148,2071,arboles/arbol_europa_nrstX_24.bin
0.025000,40,0,86,arboles/arbol_europa_nrstX_24.bin
0.025000,41,677,210,arboles/arbol_europa_nrstX_24.bin
0.025000,42,0,1,arboles/arbol_europa_nrstX_24.bin
0.025000,43,44,12,arboles/arbol_europa_nrstX_24.bin
0.025000,44,0,15,arboles/arbol_europa_nrstX_24.bin
0.025000,45,3567,1552,arboles/arbol_europa_nrstX_24.bin
0.025000,46,269,144,arboles/arbol_europa_nrstX_24.bin
0.025000,47,0,2,arboles/arbol_europa_nrstX_24.bin
0.025000,48,33,359,arboles/arbol_europa_nrstX_24.bin
0.025000,49,23,1030,arboles/arbol_europa_nrstX_24.bin
0.025000,50,9620,215,arboles/arbol_europa_nrstX_24.bin
0.025000,51,2472,620,arboles/arbol_europa_nrstX_24.bin
0.025000,52,470,156,arboles/arbol_europa_nrstX_24.bin
0.025000,53,0,6,arboles/arbol_europa_nrstX_24.bin
0.025000,54,11401,171,arboles/arbol_europa_nrstX_24.bin
0.025000,55,5637,445,arboles/arbol_europa_nrstX_24.bin
0.025000,56,19,15,arboles/arbol_europa_nrstX_24.bin
0.025000,57,1808,135,arboles/arbol_europa_nrstX_24.bin
0.025000,58,0,1,arboles/arbol_europa_nrstX_24.bin
0.025000,59,251670,6077,arboles/arbol_europa_nrstX_24.bin
0.025000,60,875,765,arboles/arbol_europa_nrstX_24.bin
0.025000,61,15851,2158,arboles/arbol_europa_nrstX_24.bin
0.025000,62,30,155,arboles/arbol_europa_nrstX_24.bin
0.025000,63,4011,3329,arboles/arbol_europa_nrstX_24.bin
0.025000,64,59,340,arboles/arbol_europa_nrstX_24.bin
0.025000,65,0,2,arboles/arbol_europa_nrstX_24.bin
0.025000,66,10,14,arboles/arbol_europa_nrstX_24.bin
0.025000,67,24,28,arboles/arbol_europa_nrstX_24.bin
0.025000,68,2665,931,arboles/arbol_europa_nrstX_24.bin
0.025000,69,16080,3442,arboles/arbol_europa_nrstX_24.bin
0.025000,70,0,1222,arboles/arbol_europa_nrstX_24.bin
0.025000,71,86685,5123,arboles/arbol_europa_nrstX_24.bin
0.025000,72,4365,1413,arboles/arbol_europa_nrstX_24.bin
0.025000,73,0,2,arboles/arbol_europa_nrstX_24.bin
0.025000,74,0,2,arboles/arbol_europa_nrstX_24.bin
0.025000,75,0,1,arboles/arbol_europa_nrstX_24.bin
0.025000,76,196,126,arboles/arbol_europa_nrstX_24.bin
0.025000,77,0,3,arboles/arbol_europa_nrstX_24.bin
0.025000,78,6529,2924,arboles/arbol_europa_nrstX_24.bin
0.025000,79,3167,517,arboles/arbol_europa_nrstX_24.bin
0.025000,80,114,107,arboles/arbol_europa_nrstX_24.bin
0.025000,81,40,147,arboles/arbol_europa_nrstX_24.bin
0.025000,82,1584,3147,arboles/arbol_europa_nrstX_24.bin
0.025000,83,11,18,arboles/arbol_europa_nrstX_24.bin
0.025000,84,18268,13334,arboles/arbol_europa_nrstX_24.bin
0.025000,85,0,2,arboles/arbol_europa_nrstX_24.bin
0.025000,86,0,4,arboles/arbol_europa_nrstX_24.bin
0.025000,87,0,2,arboles/arbol_europa_nrstX_24.bin
0.025000,88,130,342,arboles/arbol_europa_nrstX_24.bin
0.025000,89,0,4,arboles/arbol_europa_nrstX_24.bin
0.025000,90,8316,1263,arboles/arbol_europa_nrstX_24.bin
0.025000,91,274,45,arboles/arbol_europa_nrstX_24.bin
0.025000,92,0,158,arboles/arbol_europa_nrstX_24.bin
0.025000,93,100,867,arboles/arbol_europa_nrstX_24.bin
0.025000,94,0,1,arboles/arbol_europa_nrstX_24.bin
0.025000,95,1053,64,arboles/arbol_europa_nrstX_24.bin
0.025000,96,7309,6241,arboles/arbol_europa_nrstX_24.bin
0.025000,97,156,43,arboles/arbol_europa_nrstX_24.bin
0.025000,98,19,2107,arboles/arbol_europa_nrstX_24.bin
0.025000,99,422,547,arboles/arbol_europa_nrstX_24.bin
0.050000,0,0,2,arboles/arbol_europa_nrstX_24.bin
0.050000,1,71,70,arboles/arbol_europa_nrstX_24.bin
0.050000,2,70256,3922,arboles/arbol_europa_nrstX_24.bin
0.050000,3,87,125,arboles/arbol_europa_nrstX_24.bin
0.050000,4,3158,1010,arboles/arbol_europa_nrstX_24.bin
0.050000,5,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,6,361,404,arboles/arbol_europa_nrstX_24.bin
0.050000,7,5,35,arboles/arbol_europa_nrstX_24.bin
0.050000,8,109637,14550,arboles/arbol_europa_nrstX_24.bin
0.050000,9,93406,11436,arboles/arbol_europa_nrstX_24.bin
0.050000,10,41253,3401,arboles/arbol_europa_nrstX_24.bin
0.050000,11,2724,1570,arboles/arbol_europa_nrstX_24.bin
0.050000,12,82,251,arboles/arbol_europa_nrstX_24.bin
0.050000,13,36,26,arboles/arbol_europa_nrstX_24.bin
0.050000,14,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,15,4180,3135,arboles/arbol_europa_nrstX_24.bin
0.050000,16,41429,3422,arboles/arbol_europa_nrstX_24.bin
0.050000,17,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,18,6849,482,arboles/arbol_europa_nrstX_24.bin
0.050000,19,518,62,arboles/arbol_europa_nrstX_24.bin
0.050000,20,10926,4439,arboles/arbol_europa_nrstX_24.bin
0.050000,21,35902,3981,arboles/arbol_europa_nrstX_24.bin
0.050000,22,1039184,9334,arboles/arbol_europa_nrstX_24.bin
0.050000,23,0,3,arboles/arbol_europa_nrstX_24.bin
0.050000,24,1068,901,arboles/arbol_europa_nrstX_24.bin
0.050000,25,0,2,arboles/arbol_europa_nrstX_24.bin
0.050000,26,33991,860,arboles/arbol_europa_nrstX_24.bin
0.050000,27,28,318,arboles/arbol_europa_nrstX_24.bin
0.050000,28,4055,123,arboles/arbol_europa_nrstX_24.bin
0.050000,29,21480,4602,arboles/arbol_europa_nrstX_24.bin
0.050000,30,57,111,arboles/arbol_europa_nrstX_24.bin
0.050000,31,10148,10582,arboles/arbol_europa_nrstX_24.bin
0.050000,32,3364,4016,arboles/arbol_europa_nrstX_24.bin
0.050000,33,511716,6477,arboles/arbol_europa_nrstX_24.bin
0.050000,34,5484,652,arboles/arbol_europa_nrstX_24.bin
0.050000,35,0,169,arboles/arbol_europa_nrstX_24.bin
0.050000,36,5074,781,arboles/arbol_europa_nrstX_24.bin
0.050000,37,0,7,arboles/arbol_europa_nrstX_24.bin
0.050000,38,1981,797,arboles/arbol_europa_nrstX_24.bin
0.050000,39,460,1032,arboles/arbol_europa_nrstX_24.bin
0.050000,40,659,175,arboles/arbol_europa_nrstX_24.bin
0.050000,41,444,1766,arboles/arbol_europa_nrstX_24.bin
0.050000,42,23470,8500,arboles/arbol_europa_nrstX_24.bin
0.050000,43,371957,10073,arboles/arbol_europa_nrstX_24.bin
0.050000,44,0,4,arboles/arbol_europa_nrstX_24.bin
0.050000,45,6784,1248,arboles/arbol_europa_nrstX_24.bin
0.050000,46,37951,1196,arboles/arbol_europa_nrstX_24.bin
0.050000,47,0,2,arboles/arbol_europa_nrstX_24.bin
0.050000,48,1597,271,arboles/arbol_europa_nrstX_24.bin
0.050000,49,23,20,arboles/arbol_europa_nrstX_24.bin
0.050000,50,11953,1216,arboles/arbol_europa_nrstX_24.bin
0.050000,51,211,90,arboles/arbol_europa_nrstX_24.bin
0.050000,52,440897,11739,arboles/arbol_europa_nrstX_24.bin
0.050000,53,76514,2882,arboles/arbol_europa_nrstX_24.bin
0.050000,54,25508,3500,arboles/arbol_europa_nrstX_24.bin
0.050000,55,10774,781,arboles/arbol_europa_nrstX_24.bin
0.050000,56,610,746,arboles/arbol_europa_nrstX_24.bin
0.050000,57,0,1413,arboles/arbol_europa_nrstX_24.bin
0.050000,58,9325,5304,arboles/arbol_europa_nrstX_24.bin
0.050000,59,3426,182,arboles/arbol_europa_nrstX_24.bin
0.050000,60,12,2921,arboles/arbol_europa_nrstX_24.bin
0.050000,61,686,324,arboles/arbol_europa_nrstX_24.bin
0.050000,62,355,125,arboles/arbol_europa_nrstX_24.bin
0.050000,63,5856,4658,arboles/arbol_europa_nrstX_24.bin
0.050000,64,1478,955,arboles/arbol_europa_nrstX_24.bin
0.050000,65,1249,254,arboles/arbol_europa_nrstX_24.bin
0.050000,66,1348,166,arboles/arbol_europa_nrstX_24.bin
0.050000,67,90238,2157,arboles/arbol_europa_nrstX_24.bin
0.050000,68,175971,10261,arboles/arbol_europa_nrstX_24.bin
0.050000,69,4032,480,arboles/arbol_europa_nrstX_24.bin
0.050000,70,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,71,766,557,arboles/arbol_europa_nrstX_24.bin
0.050000,72,1133,550,arboles/arbol_europa_nrstX_24.bin
0.050000,73,319024,8673,arboles/arbol_europa_nrstX_24.bin
0.050000,74,113916,6930,arboles/arbol_europa_nrstX_24.bin
0.050000,75,9141,757,arboles/arbol_europa_nrstX_24.bin
0.050000,76,10544,446,arboles/arbol_europa_nrstX_24.bin
0.050000,77,970,248,arboles/arbol_europa_nrstX_24.bin
0.050000,78,154632,11781,arboles/arbol_europa_nrstX_24.bin
0.050000,79,50621,3900,arboles/arbol_europa_nrstX_24.bin
0.050000,80,0,2,arboles/arbol_europa_nrstX_24.bin
0.050000,81,12292,1376,arboles/arbol_europa_nrstX_24.bin
0.050000,82,83339,1383,arboles/arbol_europa_nrstX_24.bin
0.050000,83,16158,4110,arboles/arbol_europa_nrstX_24.bin
0.050000,84,659,123,arboles/arbol_europa_nrstX_24.bin
0.050000,85,45220,2760,arboles/arbol_europa_nrstX_24.bin
0.050000,86,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,87,0,2,arboles/arbol_europa_nrstX_24.bin
0.050000,88,30548,3695,arboles/arbol_europa_nrstX_24.bin
0.050000,89,4949,415,arboles/arbol_europa_nrstX_24.bin
0.050000,90,5,31,arboles/arbol_europa_nrstX_24.bin
0.050000,91,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,92,0,1,arboles/arbol_europa_nrstX_24.bin
0.050000,93,756,6754,arboles/arbol_europa_nrstX_24.bin
0.050000,94,8711,4003,arboles/arbol_europa_nrstX_24.bin
0.050000,95,3594,293,arboles/arbol_europa_nrstX_24.bin
0.050000,96,3054,3374,arboles/arbol_europa_nrstX_24.bin
0.050000,97,723,143,arboles/arbol_europa_nrstX_24.bin
0.050000,98,38829,3017,arboles/arbol_europa_nrstX_24.bin
0.050000,99,0,15843,arboles/arbol_europa_nrstX_24.bin
